"time_stamp,""humidity"",""temperature"",""topic"""
"2024-12-19 20:17:17.175441000,""31"",""20"",""DHT11"""
"2024-12-19 20:15:17.259560000,""34"",""19"",""DHT11"""
"2024-12-19 20:05:47.733916000,""37"",""19"",""DHT11"""
"2024-12-19 20:27:13.920023000,""33"",""19"",""DHT11"""
"2024-12-19 20:05:59.147099000,""5"",""19"",""DHT11"""
"2024-12-19 17:28:30.228976000,""3"",""20"",""DHT11"""
"2024-12-19 17:07:32.110912000,""1"",""19"",""DHT11"""
"2024-12-19 20:01:57.261222000,""1"",""19"",""DHT11"""
"2024-12-19 00:48:06.763998000,""23"",""20"",""DHT11"""
"2024-12-19 20:05:37.085460000,""35"",""19"",""DHT11"""
"2024-12-19 20:01:17.447649000,""6"",""19"",""DHT11"""
"2024-12-19 17:33:31.405192000,""37"",""20"",""DHT11"""
"2024-12-19 20:24:51.859901000,""32"",""19"",""DHT11"""
"2024-12-19 17:29:35.333623000,""35"",""20"",""DHT11"""
"2024-12-19 20:20:58.046518000,""28"",""20"",""DHT11"""
"2024-12-19 20:27:46.599433000,""31"",""19"",""DHT11"""
"2024-12-19 20:04:09.728433000,""4"",""19"",""DHT11"""
"2024-12-19 17:35:45.798443000,""34"",""20"",""DHT11"""
"2024-12-19 20:28:11.017908000,""31"",""19"",""DHT11"""
"2024-12-19 20:17:32.371238000,""33"",""20"",""DHT11"""
"2024-12-19 20:27:21.524592000,""31"",""19"",""DHT11"""
"2024-12-19 00:46:46.311055000,""23"",""20"",""DHT11"""
"2024-12-19 00:46:24.297286000,""23"",""20"",""DHT11"""
"2024-12-19 20:20:45.753423000,""4"",""20"",""DHT11"""
"2024-12-19 17:30:06.860765000,""37"",""20"",""DHT11"""
"2024-12-19 17:31:05.298555000,""1"",""20"",""DHT11"""
"2024-12-19 17:25:57.997718000,""1"",""20"",""DHT11"""
"2024-12-19 17:31:33.743664000,""7"",""20"",""DHT11"""
"2024-12-19 20:11:59.865224000,""32"",""20"",""DHT11"""
"2024-12-19 17:21:23.071221000,""37"",""19"",""DHT11"""
"2024-12-19 00:48:13.844090000,""23"",""20"",""DHT11"""
"2024-12-19 20:07:51.165800000,""31"",""19"",""DHT11"""
"2024-12-19 20:26:26.803846000,""32"",""19"",""DHT11"""
"2024-12-19 17:14:07.837728000,""37"",""20"",""DHT11"""
"2024-12-19 20:23:04.136034000,""27"",""19"",""DHT11"""
"2024-12-19 20:05:20.983861000,""34"",""19"",""DHT11"""
"2024-12-19 17:25:12.231881000,""6"",""20"",""DHT11"""
"2024-12-19 17:35:23.147982000,""32"",""19"",""DHT11"""
"2024-12-19 00:47:22.949233000,""23"",""20"",""DHT11"""
"2024-12-19 00:47:18.155186000,""23"",""20"",""DHT11"""
"2024-12-19 00:48:05.623979000,""20"",""20"",""DHT11"""
"2024-12-19 17:29:25.464513000,""34"",""20"",""DHT11"""
"2024-12-19 20:12:44.238705000,""5"",""19"",""DHT11"""
"2024-12-19 17:23:48.626026000,""37"",""20"",""DHT11"""
"2024-12-19 00:46:31.130124000,""20"",""20"",""DHT11"""
"2024-12-19 20:19:24.949633000,""33"",""20"",""DHT11"""
"2024-12-19 17:21:40.360451000,""37"",""19"",""DHT11"""
"2024-12-19 17:24:05.692869000,""35"",""20"",""DHT11"""
"2024-12-19 17:17:12.429344000,""35"",""20"",""DHT11"""
"2024-12-19 20:19:20.389807000,""32"",""20"",""DHT11"""
"2024-12-19 20:24:53.759571000,""28"",""19"",""DHT11"""
"2024-12-19 17:29:50.525776000,""34"",""20"",""DHT11"""
"2024-12-19 20:09:58.381284000,""32"",""20"",""DHT11"""
"2024-12-19 20:24:03.252868000,""34"",""19"",""DHT11"""
"2024-12-19 17:25:05.036803000,""33"",""20"",""DHT11"""
"2024-12-19 17:31:16.058405000,""35"",""20"",""DHT11"""
"2024-12-19 20:05:33.668575000,""33"",""19"",""DHT11"""
"2024-12-19 17:14:57.939747000,""1"",""20"",""DHT11"""
"2024-12-19 20:27:01.134623000,""31"",""19"",""DHT11"""
"2024-12-19 00:46:55.022088000,""20"",""20"",""DHT11"""
"2024-12-19 17:29:44.205823000,""34"",""20"",""DHT11"""
"2024-12-19 17:13:19.382733000,""1"",""19"",""DHT11"""
"2024-12-19 20:16:07.716722000,""32"",""20"",""DHT11"""
"2024-12-19 20:19:56.451795000,""34"",""20"",""DHT11"""
"2024-12-19 20:06:29.098428000,""32"",""19"",""DHT11"""
"2024-12-19 20:02:04.472354000,""8"",""19"",""DHT11"""
"2024-12-19 17:22:35.193655000,""1"",""20"",""DHT11"""
"2024-12-19 20:12:46.135201000,""26"",""19"",""DHT11"""
"2024-12-19 20:27:05.555353000,""31"",""19"",""DHT11"""
"2024-12-19 17:28:58.934306000,""37"",""20"",""DHT11"""
"2024-12-19 17:27:15.175559000,""1"",""20"",""DHT11"""
"2024-12-19 17:32:22.111590000,""37"",""20"",""DHT11"""
"2024-12-19 17:23:25.487541000,""32"",""20"",""DHT11"""
"2024-12-19 20:09:25.691842000,""28"",""19"",""DHT11"""
"2024-12-19 00:45:34.833183000,""23"",""19"",""DHT11"""
"2024-12-19 17:31:11.369533000,""37"",""20"",""DHT11"""
"2024-12-19 17:23:32.072915000,""34"",""20"",""DHT11"""
"2024-12-19 00:40:05.865951000,""20"",""19"",""DHT11"""
"2024-12-19 20:11:57.212978000,""31"",""20"",""DHT11"""
"2024-12-19 17:15:11.351121000,""35"",""20"",""DHT11"""
"2024-12-19 20:18:38.621397000,""28"",""20"",""DHT11"""
"2024-12-19 17:31:03.160771000,""35"",""20"",""DHT11"""
"2024-12-19 20:04:30.148841000,""3"",""19"",""DHT11"""
"2024-12-19 17:11:21.709389000,""7"",""19"",""DHT11"""
"2024-12-19 20:23:52.015101000,""27"",""19"",""DHT11"""
"2024-12-19 20:23:04.375227000,""32"",""19"",""DHT11"""
"2024-12-19 20:13:10.829238000,""32"",""19"",""DHT11"""
"2024-12-19 20:10:18.459754000,""31"",""20"",""DHT11"""
"2024-12-19 17:14:47.477213000,""2"",""20"",""DHT11"""
"2024-12-19 20:09:10.483344000,""28"",""19"",""DHT11"""
"2024-12-19 20:26:42.133591000,""31"",""19"",""DHT11"""
"2024-12-19 20:09:02.882683000,""32"",""19"",""DHT11"""
"2024-12-19 20:14:20.684753000,""32"",""19"",""DHT11"""
"2024-12-19 20:13:55.894687000,""33"",""19"",""DHT11"""
"2024-12-19 20:04:11.240207000,""2"",""19"",""DHT11"""
"2024-12-19 17:30:42.583947000,""1"",""20"",""DHT11"""
"2024-12-19 17:21:35.812754000,""1"",""19"",""DHT11"""
"2024-12-19 20:10:31.740232000,""32"",""20"",""DHT11"""
"2024-12-19 20:16:41.473254000,""27"",""20"",""DHT11"""
"2024-12-19 17:13:23.179804000,""37"",""19"",""DHT11"""
"2024-12-19 20:28:35.943322000,""27"",""19"",""DHT11"""
"2024-12-19 20:23:50.361673000,""33"",""19"",""DHT11"""
"2024-12-19 20:08:14.919006000,""1"",""19"",""DHT11"""
"2024-12-19 00:45:09.194936000,""23"",""19"",""DHT11"""
"2024-12-19 20:19:19.629103000,""32"",""20"",""DHT11"""
"2024-12-19 20:02:25.674541000,""37"",""19"",""DHT11"""
"2024-12-19 20:28:16.574594000,""32"",""19"",""DHT11"""
"2024-12-19 20:18:32.173997000,""31"",""19"",""DHT11"""
"2024-12-19 17:25:56.858728000,""34"",""20"",""DHT11"""
"2024-12-19 17:23:10.701817000,""37"",""20"",""DHT11"""
"2024-12-19 20:27:03.275483000,""32"",""19"",""DHT11"""
"2024-12-19 20:24:39.079706000,""31"",""19"",""DHT11"""
"2024-12-19 20:06:08.240009000,""33"",""19"",""DHT11"""
"2024-12-19 00:47:22.328507000,""23"",""20"",""DHT11"""
"2024-12-19 17:24:25.431385000,""6"",""20"",""DHT11"""
"2024-12-19 20:15:09.658148000,""6"",""19"",""DHT11"""
"2024-12-19 17:27:10.866157000,""33"",""20"",""DHT11"""
"2024-12-19 20:06:42.005761000,""26"",""19"",""DHT11"""
"2024-12-19 17:33:58.133351000,""35"",""20"",""DHT11"""
"2024-12-19 20:20:02.511680000,""35"",""20"",""DHT11"""
"2024-12-19 17:35:25.667786000,""6"",""20"",""DHT11"""
"2024-12-19 20:03:22.616308000,""28"",""19"",""DHT11"""
"2024-12-19 17:12:20.840176000,""37"",""19"",""DHT11"""
"2024-12-19 00:45:55.074059000,""34"",""19"",""DHT11"""
"2024-12-19 17:13:45.193766000,""37"",""20"",""DHT11"""
"2024-12-19 20:13:57.167724000,""5"",""19"",""DHT11"""
"2024-12-19 20:23:07.797329000,""27"",""19"",""DHT11"""
"2024-12-19 17:11:46.719210000,""37"",""19"",""DHT11"""
"2024-12-19 17:13:45.813408000,""33"",""20"",""DHT11"""
"2024-12-19 20:28:00.251786000,""1"",""19"",""DHT11"""
"2024-12-19 00:40:09.032428000,""20"",""19"",""DHT11"""
"2024-12-19 20:12:12.757114000,""31"",""19"",""DHT11"""
"2024-12-19 17:24:22.776339000,""3"",""20"",""DHT11"""
"2024-12-19 20:06:19.234305000,""33"",""19"",""DHT11"""
"2024-12-19 20:22:59.814398000,""31"",""19"",""DHT11"""
"2024-12-19 17:27:49.828641000,""1"",""20"",""DHT11"""
"2024-12-19 00:47:19.914879000,""23"",""20"",""DHT11"""
"2024-12-19 00:47:58.025619000,""23"",""20"",""DHT11"""
"2024-12-19 20:26:02.891865000,""28"",""19"",""DHT11"""
"2024-12-19 00:46:32.890006000,""23"",""20"",""DHT11"""
"2024-12-19 17:25:04.523052000,""5"",""20"",""DHT11"""
"2024-12-19 17:28:24.765721000,""35"",""20"",""DHT11"""
"2024-12-19 17:32:47.169562000,""37"",""20"",""DHT11"""
"2024-12-19 20:21:12.098143000,""33"",""20"",""DHT11"""
"2024-12-19 20:12:11.239268000,""33"",""19"",""DHT11"""
"2024-12-19 17:23:31.936903000,""5"",""20"",""DHT11"""
"2024-12-19 20:22:13.491560000,""31"",""19"",""DHT11"""
"2024-12-19 20:10:04.442920000,""34"",""20"",""DHT11"""
"2024-12-19 20:11:59.487010000,""33"",""20"",""DHT11"""
"2024-12-19 20:05:20.743536000,""33"",""19"",""DHT11"""
"2024-12-19 20:23:31.752301000,""33"",""19"",""DHT11"""
"2024-12-19 20:26:47.312167000,""28"",""19"",""DHT11"""
"2024-12-19 17:15:50.054502000,""2"",""20"",""DHT11"""
"2024-12-19 20:18:46.973160000,""31"",""20"",""DHT11"""
"2024-12-19 17:13:16.967213000,""37"",""19"",""DHT11"""
"2024-12-19 20:09:03.262033000,""28"",""19"",""DHT11"""
"2024-12-19 17:13:53.782999000,""35"",""20"",""DHT11"""
"2024-12-19 20:05:33.908116000,""34"",""19"",""DHT11"""
"2024-12-19 17:15:56.511515000,""35"",""20"",""DHT11"""
"2024-12-19 20:01:14.418285000,""1"",""19"",""DHT11"""
"2024-12-19 20:12:04.032608000,""34"",""19"",""DHT11"""
"2024-12-19 17:15:27.279548000,""37"",""20"",""DHT11"""
"2024-12-19 20:07:49.263352000,""28"",""19"",""DHT11"""
"2024-12-19 20:17:22.492568000,""6"",""20"",""DHT11"""
"2024-12-19 17:17:24.194357000,""1"",""20"",""DHT11"""
"2024-12-19 20:17:54.714368000,""1"",""20"",""DHT11"""
"2024-12-19 17:28:37.314546000,""37"",""20"",""DHT11"""
"2024-12-19 00:47:17.016139000,""23"",""20"",""DHT11"""
"2024-12-19 20:20:16.911839000,""33"",""20"",""DHT11"""
"2024-12-19 00:45:28.525468000,""23"",""19"",""DHT11"""
"2024-12-19 00:46:00.764784000,""23"",""19"",""DHT11"""
"2024-12-19 17:29:05.132331000,""34"",""20"",""DHT11"""
"2024-12-19 20:27:40.156769000,""27"",""19"",""DHT11"""
"2024-12-19 17:35:06.314594000,""33"",""20"",""DHT11"""
"2024-12-19 17:35:15.175020000,""34"",""20"",""DHT11"""
"2024-12-19 17:14:40.910022000,""37"",""20"",""DHT11"""
"2024-12-19 17:32:07.916736000,""37"",""20"",""DHT11"""
"2024-12-19 17:22:13.197277000,""2"",""20"",""DHT11"""
"2024-12-19 17:07:29.078764000,""7"",""19"",""DHT11"""
"2024-12-19 17:35:00.004981000,""33"",""20"",""DHT11"""
"2024-12-19 17:31:12.886692000,""37"",""20"",""DHT11"""
"2024-12-19 00:45:08.437204000,""20"",""19"",""DHT11"""
"2024-12-19 20:09:38.624075000,""32"",""19"",""DHT11"""
"2024-12-19 20:17:42.622745000,""31"",""20"",""DHT11"""
"2024-12-19 20:10:18.080413000,""31"",""20"",""DHT11"""
"2024-12-19 20:04:13.508816000,""37"",""19"",""DHT11"""
"2024-12-19 17:29:26.981858000,""35"",""20"",""DHT11"""
"2024-12-19 17:29:05.754038000,""35"",""20"",""DHT11"""
"2024-12-19 00:45:49.384619000,""23"",""19"",""DHT11"""
"2024-12-19 17:31:01.888496000,""35"",""20"",""DHT11"""
"2024-12-19 17:12:14.769438000,""1"",""19"",""DHT11"""
"2024-12-19 17:30:35.727151000,""35"",""20"",""DHT11"""
"2024-12-19 00:47:49.291137000,""23"",""20"",""DHT11"""
"2024-12-19 20:25:22.033121000,""25"",""19"",""DHT11"""
"2024-12-19 17:13:55.681464000,""4"",""20"",""DHT11"""
"2024-12-19 20:07:41.656750000,""35"",""19"",""DHT11"""
"2024-12-19 17:16:19.554254000,""37"",""20"",""DHT11"""
"2024-12-19 17:30:08.381988000,""35"",""20"",""DHT11"""
"2024-12-19 20:22:25.629523000,""31"",""19"",""DHT11"""
"2024-12-19 17:13:44.674626000,""35"",""20"",""DHT11"""
"2024-12-19 17:21:32.784147000,""1"",""19"",""DHT11"""
"2024-12-19 20:04:27.500654000,""3"",""19"",""DHT11"""
"2024-12-19 00:47:21.569874000,""23"",""20"",""DHT11"""
"2024-12-19 20:16:06.579475000,""32"",""20"",""DHT11"""
"2024-12-19 20:24:41.219791000,""27"",""19"",""DHT11"""
"2024-12-19 17:26:52.065374000,""35"",""20"",""DHT11"""
"2024-12-19 00:47:25.985853000,""23"",""20"",""DHT11"""
"2024-12-19 20:03:07.805877000,""35"",""19"",""DHT11"""
"2024-12-19 17:22:17.610219000,""4"",""20"",""DHT11"""
"2024-12-19 20:19:49.260263000,""4"",""20"",""DHT11"""
"2024-12-19 17:27:59.077896000,""37"",""20"",""DHT11"""
"2024-12-19 20:25:18.470279000,""27"",""19"",""DHT11"""
"2024-12-19 20:28:18.472277000,""28"",""19"",""DHT11"""
"2024-12-19 17:07:23.778918000,""2"",""19"",""DHT11"""
"2024-12-19 20:01:18.583696000,""3"",""19"",""DHT11"""
"2024-12-19 20:14:41.569502000,""31"",""19"",""DHT11"""
"2024-12-19 17:23:07.049654000,""8"",""20"",""DHT11"""
"2024-12-19 17:26:58.124913000,""1"",""20"",""DHT11"""
"2024-12-19 17:22:49.474471000,""2"",""20"",""DHT11"""
"2024-12-19 17:12:11.737632000,""1"",""19"",""DHT11"""
"2024-12-19 17:29:22.430977000,""35"",""20"",""DHT11"""
"2024-12-19 17:15:49.535304000,""35"",""20"",""DHT11"""
"2024-12-19 17:23:55.210657000,""35"",""20"",""DHT11"""
"2024-12-19 20:25:08.582770000,""28"",""19"",""DHT11"""
"2024-12-19 20:11:28.964230000,""31"",""19"",""DHT11"""
"2024-12-19 17:12:35.647019000,""1"",""19"",""DHT11"""
"2024-12-19 17:28:41.256651000,""1"",""20"",""DHT11"""
"2024-12-19 20:08:25.918628000,""34"",""19"",""DHT11"""
"2024-12-19 20:20:44.993750000,""28"",""20"",""DHT11"""
"2024-12-19 20:20:20.707594000,""37"",""20"",""DHT11"""
"2024-12-19 17:34:39.410357000,""33"",""20"",""DHT11"""
"2024-12-19 20:14:12.710536000,""31"",""19"",""DHT11"""
"2024-12-19 17:11:06.565402000,""35"",""19"",""DHT11"""
"2024-12-19 20:08:48.828588000,""32"",""19"",""DHT11"""
"2024-12-19 20:14:13.848922000,""27"",""20"",""DHT11"""
"2024-12-19 20:22:29.808049000,""28"",""19"",""DHT11"""
"2024-12-19 17:31:07.953897000,""35"",""20"",""DHT11"""
"2024-12-19 20:00:30.103543000,""1"",""19"",""DHT11"""
"2024-12-19 20:18:33.689876000,""32"",""20"",""DHT11"""
"2024-12-19 17:24:21.260443000,""1"",""20"",""DHT11"""
"2024-12-19 17:22:27.467938000,""3"",""20"",""DHT11"""
"2024-12-19 20:24:15.402455000,""32"",""19"",""DHT11"""
"2024-12-19 20:11:43.171364000,""34"",""20"",""DHT11"""
"2024-12-19 20:18:09.395015000,""4"",""20"",""DHT11"""
"2024-12-19 20:22:17.041764000,""3"",""19"",""DHT11"""
"2024-12-19 00:46:08.976485000,""20"",""19"",""DHT11"""
"2024-12-19 17:11:24.118963000,""37"",""19"",""DHT11"""
"2024-12-19 20:17:09.191744000,""28"",""20"",""DHT11"""
"2024-12-19 20:05:44.692560000,""2"",""19"",""DHT11"""
"2024-12-19 17:11:51.024207000,""2"",""19"",""DHT11"""
"2024-12-19 17:34:45.469993000,""31"",""20"",""DHT11"""
"2024-12-19 20:02:59.452452000,""33"",""19"",""DHT11"""
"2024-12-19 20:11:23.401207000,""27"",""19"",""DHT11"""
"2024-12-19 20:16:01.272742000,""26"",""20"",""DHT11"""
"2024-12-19 00:47:12.085711000,""23"",""20"",""DHT11"""
"2024-12-19 20:11:00.213475000,""32"",""19"",""DHT11"""
"2024-12-19 17:14:59.214857000,""35"",""20"",""DHT11"""
"2024-12-19 17:27:29.187971000,""5"",""20"",""DHT11"""
"2024-12-19 20:20:56.144882000,""28"",""20"",""DHT11"""
"2024-12-19 20:04:26.743942000,""1"",""19"",""DHT11"""
"2024-12-19 17:31:59.557918000,""34"",""20"",""DHT11"""
"2024-12-19 17:34:11.292805000,""35"",""20"",""DHT11"""
"2024-12-19 20:10:10.124079000,""31"",""20"",""DHT11"""
"2024-12-19 20:04:47.330034000,""3"",""19"",""DHT11"""
"2024-12-19 20:23:03.615720000,""31"",""19"",""DHT11"""
"2024-12-19 17:18:03.319929000,""37"",""20"",""DHT11"""
"2024-12-19 17:24:50.900837000,""33"",""20"",""DHT11"""
"2024-12-19 20:12:21.482439000,""33"",""19"",""DHT11"""
"2024-12-19 20:07:08.583517000,""32"",""19"",""DHT11"""
"2024-12-19 17:12:08.702650000,""37"",""19"",""DHT11"""
"2024-12-19 20:09:08.201549000,""33"",""19"",""DHT11"""
"2024-12-19 17:07:20.371064000,""1"",""19"",""DHT11"""
"2024-12-19 20:23:31.371923000,""28"",""19"",""DHT11"""
"2024-12-19 20:14:37.012820000,""28"",""19"",""DHT11"""
"2024-12-19 17:14:53.155561000,""35"",""20"",""DHT11"""
"2024-12-19 20:05:09.730940000,""31"",""19"",""DHT11"""
"2024-12-19 20:14:21.822976000,""31"",""19"",""DHT11"""
"2024-12-19 20:16:08.475597000,""33"",""20"",""DHT11"""
"2024-12-19 20:09:01.363462000,""32"",""19"",""DHT11"""
"2024-12-19 17:29:07.026452000,""37"",""20"",""DHT11"""
"2024-12-19 17:22:29.125661000,""1"",""20"",""DHT11"""
"2024-12-19 20:26:43.892991000,""37"",""19"",""DHT11"""
"2024-12-19 17:16:29.818856000,""1"",""20"",""DHT11"""
"2024-12-19 20:13:32.119492000,""32"",""19"",""DHT11"""
"2024-12-19 20:11:37.464152000,""33"",""20"",""DHT11"""
"2024-12-19 20:05:15.045672000,""4"",""19"",""DHT11"""
"2024-12-19 20:26:12.375962000,""5"",""19"",""DHT11"""
"2024-12-19 20:06:12.032141000,""31"",""19"",""DHT11"""
"2024-12-19 00:55:52.348219000,""23"",""19"",""DHT11"""
"2024-12-19 20:07:07.444501000,""32"",""19"",""DHT11"""
"2024-12-19 20:16:39.199490000,""27"",""20"",""DHT11"""
"2024-12-19 20:20:24.882455000,""33"",""20"",""DHT11"""
"2024-12-19 17:32:32.612467000,""35"",""20"",""DHT11"""
"2024-12-19 17:13:06.481027000,""37"",""19"",""DHT11"""
"2024-12-19 20:17:10.712194000,""28"",""20"",""DHT11"""
"2024-12-19 20:18:28.755977000,""28"",""19"",""DHT11"""
"2024-12-19 17:16:37.180575000,""1"",""20"",""DHT11"""
"2024-12-19 17:29:30.157435000,""35"",""20"",""DHT11"""
"2024-12-19 17:33:17.362854000,""35"",""20"",""DHT11"""
"2024-12-19 17:29:29.638369000,""35"",""20"",""DHT11"""
"2024-12-19 17:23:47.487937000,""2"",""20"",""DHT11"""
"2024-12-19 17:17:41.901984000,""1"",""20"",""DHT11"""
"2024-12-19 17:27:07.834716000,""35"",""20"",""DHT11"""
"2024-12-19 17:31:28.432636000,""1"",""20"",""DHT11"""
"2024-12-19 17:26:20.768520000,""5"",""20"",""DHT11"""
"2024-12-19 20:13:21.472243000,""5"",""19"",""DHT11"""
"2024-12-19 17:35:21.249709000,""37"",""19"",""DHT11"""
"2024-12-19 20:10:32.876915000,""4"",""19"",""DHT11"""
"2024-12-19 20:20:13.878021000,""7"",""20"",""DHT11"""
"2024-12-19 17:15:39.665420000,""37"",""20"",""DHT11"""
"2024-12-19 20:17:00.078765000,""28"",""20"",""DHT11"""
"2024-12-19 20:11:55.938359000,""33"",""19"",""DHT11"""
"2024-12-19 20:16:47.546907000,""27"",""20"",""DHT11"""
"2024-12-19 17:17:01.672270000,""37"",""20"",""DHT11"""
"2024-12-19 17:31:27.673063000,""33"",""20"",""DHT11"""
"2024-12-19 17:23:30.420757000,""1"",""20"",""DHT11"""
"2024-12-19 20:27:06.695845000,""31"",""19"",""DHT11"""
"2024-12-19 17:14:57.561544000,""1"",""20"",""DHT11"""
"2024-12-19 00:45:41.799983000,""23"",""19"",""DHT11"""
"2024-12-19 20:18:44.314793000,""34"",""20"",""DHT11"""
"2024-12-19 20:24:58.317979000,""33"",""19"",""DHT11"""
"2024-12-19 17:30:34.966362000,""34"",""20"",""DHT11"""
"2024-12-19 00:45:16.399089000,""20"",""19"",""DHT11"""
"2024-12-19 20:05:02.136367000,""31"",""19"",""DHT11"""
"2024-12-19 20:12:43.102802000,""5"",""19"",""DHT11"""
"2024-12-19 17:15:20.451947000,""1"",""20"",""DHT11"""
"2024-12-19 17:30:41.435355000,""37"",""20"",""DHT11"""
"2024-12-19 20:17:42.244000000,""1"",""20"",""DHT11"""
"2024-12-19 20:05:18.843952000,""31"",""19"",""DHT11"""
"2024-12-19 20:06:37.830020000,""32"",""19"",""DHT11"""
"2024-12-19 17:26:12.805033000,""2"",""20"",""DHT11"""
"2024-12-19 20:06:45.043756000,""31"",""19"",""DHT11"""
"2024-12-19 17:12:39.204982000,""37"",""19"",""DHT11"""
"2024-12-19 00:46:14.429923000,""25"",""20"",""DHT11"""
"2024-12-19 20:15:29.794448000,""4"",""19"",""DHT11"""
"2024-12-19 20:03:52.647698000,""37"",""19"",""DHT11"""
"2024-12-19 20:19:08.233153000,""34"",""20"",""DHT11"""
"2024-12-19 20:21:47.083188000,""27"",""19"",""DHT11"""
"2024-12-19 17:11:31.940958000,""1"",""19"",""DHT11"""
"2024-12-19 17:32:09.196255000,""4"",""20"",""DHT11"""
"2024-12-19 00:46:48.583856000,""20"",""20"",""DHT11"""
"2024-12-19 17:13:13.309597000,""35"",""19"",""DHT11"""
"2024-12-19 20:13:09.928728000,""34"",""19"",""DHT11"""
"2024-12-19 17:16:55.980630000,""2"",""20"",""DHT11"""
"2024-12-19 20:04:57.198106000,""34"",""19"",""DHT11"""
"2024-12-19 17:23:56.590905000,""37"",""20"",""DHT11"""
"2024-12-19 20:20:31.093402000,""34"",""20"",""DHT11"""
"2024-12-19 00:48:00.306490000,""23"",""20"",""DHT11"""
"2024-12-19 20:02:32.501195000,""37"",""19"",""DHT11"""
"2024-12-19 17:29:56.981611000,""5"",""20"",""DHT11"""
"2024-12-19 20:15:17.639679000,""4"",""20"",""DHT11"""
"2024-12-19 20:12:30.212157000,""31"",""20"",""DHT11"""
"2024-12-19 17:21:34.676823000,""2"",""19"",""DHT11"""
"2024-12-19 20:00:44.118106000,""1"",""19"",""DHT11"""
"2024-12-19 17:17:53.437923000,""35"",""20"",""DHT11"""
"2024-12-19 20:03:14.264737000,""34"",""19"",""DHT11"""
"2024-12-19 20:02:17.975690000,""37"",""19"",""DHT11"""
"2024-12-19 20:18:26.856219000,""31"",""19"",""DHT11"""
"2024-12-19 20:26:20.105778000,""28"",""19"",""DHT11"""
"2024-12-19 17:32:08.678149000,""34"",""20"",""DHT11"""
"2024-12-19 17:17:37.106166000,""37"",""20"",""DHT11"""
"2024-12-19 20:11:21.120171000,""33"",""19"",""DHT11"""
"2024-12-19 17:22:55.931157000,""3"",""20"",""DHT11"""
"2024-12-19 20:26:09.343547000,""28"",""19"",""DHT11"""
"2024-12-19 17:29:57.361551000,""1"",""20"",""DHT11"""
"2024-12-19 20:13:50.352462000,""31"",""19"",""DHT11"""
"2024-12-19 17:14:41.422976000,""5"",""20"",""DHT11"""
"2024-12-19 20:27:05.935665000,""28"",""19"",""DHT11"""
"2024-12-19 20:05:03.655985000,""6"",""19"",""DHT11"""
"2024-12-19 20:00:28.208642000,""37"",""19"",""DHT11"""
"2024-12-19 20:16:52.482731000,""32"",""20"",""DHT11"""
"2024-12-19 17:30:04.960212000,""37"",""20"",""DHT11"""
"2024-12-19 20:01:56.123371000,""6"",""19"",""DHT11"""
"2024-12-19 17:13:20.141460000,""1"",""19"",""DHT11"""
"2024-12-19 20:11:20.979357000,""35"",""19"",""DHT11"""
"2024-12-19 20:26:04.790597000,""27"",""19"",""DHT11"""
"2024-12-19 20:02:39.333295000,""1"",""19"",""DHT11"""
"2024-12-19 17:35:34.162676000,""1"",""19"",""DHT11"""
"2024-12-19 20:26:57.194440000,""31"",""19"",""DHT11"""
"2024-12-19 20:09:20.367129000,""28"",""19"",""DHT11"""
"2024-12-19 17:34:02.553180000,""35"",""20"",""DHT11"""
"2024-12-19 20:05:37.465684000,""33"",""19"",""DHT11"""
"2024-12-19 17:29:09.923295000,""1"",""20"",""DHT11"""
"2024-12-19 20:04:00.638356000,""35"",""19"",""DHT11"""
"2024-12-19 17:19:51.547618000,""35"",""19"",""DHT11"""
"2024-12-19 17:26:37.252141000,""35"",""20"",""DHT11"""
"2024-12-19 17:27:05.941012000,""1"",""20"",""DHT11"""
"2024-12-19 20:01:33.368958000,""5"",""19"",""DHT11"""
"2024-12-19 20:09:20.747389000,""32"",""19"",""DHT11"""
"2024-12-19 17:35:44.658421000,""32"",""20"",""DHT11"""
"2024-12-19 17:29:00.207066000,""1"",""20"",""DHT11"""
"2024-12-19 17:25:54.962542000,""34"",""20"",""DHT11"""
"2024-12-19 17:07:09.767695000,""1"",""19"",""DHT11"""
"2024-12-19 17:15:31.074625000,""34"",""20"",""DHT11"""
"2024-12-19 20:20:36.643794000,""5"",""20"",""DHT11"""
"2024-12-19 17:22:09.645122000,""4"",""20"",""DHT11"""
"2024-12-19 20:12:34.005792000,""4"",""20"",""DHT11"""
"2024-12-19 17:14:43.934694000,""37"",""20"",""DHT11"""
"2024-12-19 20:21:17.279831000,""31"",""20"",""DHT11"""
"2024-12-19 00:48:15.123967000,""23"",""20"",""DHT11"""
"2024-12-19 17:12:38.066847000,""1"",""19"",""DHT11"""
"2024-12-19 20:26:54.153688000,""27"",""19"",""DHT11"""
"2024-12-19 20:08:32.508705000,""6"",""19"",""DHT11"""
"2024-12-19 20:27:01.754390000,""31"",""19"",""DHT11"""
"2024-12-19 17:33:33.683803000,""34"",""20"",""DHT11"""
"2024-12-19 20:10:01.033915000,""31"",""20"",""DHT11"""
"2024-12-19 17:14:15.198268000,""35"",""20"",""DHT11"""
"2024-12-19 00:47:04.495992000,""32"",""20"",""DHT11"""
"2024-12-19 00:45:43.316161000,""20"",""19"",""DHT11"""
"2024-12-19 17:16:26.776271000,""1"",""20"",""DHT11"""
"2024-12-19 20:11:30.626448000,""33"",""19"",""DHT11"""
